survey id,image,class,x,y,chip name
,5c RGB.tif,5c RGB,1047.195685670262,1930.6194144838212,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000001.png
,5c RGB.tif,5c RGB,1174.748844375963,1716.4560862865947,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000002.png
,5c RGB.tif,5c RGB,1262.9337442218798,1525.913713405239,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000003.png
,5c RGB.tif,5c RGB,1461.3497688751927,1384.1879815100153,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000004.png
,5c RGB.tif,5c RGB,1077.115562403698,1250.335901386749,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000005.png
,5c RGB.tif,5c RGB,314.94607087827427,1547.959938366718,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000006.png
,5c RGB.tif,5c RGB,141.72573189522342,1314.8998459167951,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000007.png
,5c RGB.tif,5c RGB,533.8335901386748,1332.2218798151002,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000008.png
,5c RGB.tif,5c RGB,955.8613251155624,1121.2080123266564,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000009.png
,5c RGB.tif,5c RGB,579.5007704160247,1039.322033898305,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000010.png
,5c RGB.tif,5c RGB,571.6271186440678,925.9414483821263,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000011.png
,5c RGB.tif,5c RGB,1258.2095531587056,1042.4714946070878,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000012.png
,5c RGB.tif,5c RGB,1538.5115562403698,1174.748844375963,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000013.png
,5c RGB.tif,5c RGB,1617.2480739599384,1036.1725731895224,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000014.png
,5c RGB.tif,5c RGB,1469.2234206471494,929.0909090909091,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000015.png
,5c RGB.tif,5c RGB,1535.362095531587,622.0184899845917,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000016.png
,5c RGB.tif,5c RGB,1258.2095531587056,511.7873651771957,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000017.png
,5c RGB.tif,5c RGB,974.7580893682589,626.7426810477658,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000018.png
,5c RGB.tif,5c RGB,655.0878274268105,595.2480739599383,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000019.png
,5c RGB.tif,5c RGB,486.59167950693376,292.8998459167951,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000020.png
,5c RGB.tif,5c RGB,1221.9907550077041,9.448382126348228,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000021.png
,5c RGB.tif,5c RGB,154.32357473035438,1522.764252696456,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000022.png
,5c RGB.tif,5c RGB,1152.7026194144837,137.0015408320493,C:/Users/yadava/Desktop/IMAGE-rYNA/Aug2025/5c RGB/5c\5c RGB\0000000023.png